transit_timestamp,bus_route,total_ridership
2025-01-05 13:00:00,B41,591
2025-01-05 13:00:00,B42,23
2025-01-05 13:00:00,B43,188
2025-01-05 13:00:00,B44,372
2025-01-05 13:00:00,B44+,211
2025-01-05 13:00:00,B45,95
2025-01-05 13:00:00,B46,337
2025-01-05 13:00:00,B46+,223
2025-01-05 13:00:00,B47,165
2025-01-05 13:00:00,B48,110
2025-01-05 13:00:00,B49,207
2025-01-05 13:00:00,B52,273
2025-01-05 13:00:00,B54,212
2025-01-05 13:00:00,B57,206
2025-01-05 13:00:00,B6,644
2025-01-05 13:00:00,B60,159
2025-01-05 13:00:00,B61,230
2025-01-05 13:00:00,B62,179
2025-01-05 13:00:00,B63,615
2025-01-05 13:00:00,B64,150
2025-01-05 13:00:00,B65,142
2025-01-05 13:00:00,B67,102
2025-01-05 13:00:00,B68,401
2025-01-05 13:00:00,B69,104
2025-01-05 13:00:00,B7,48
2025-01-05 13:00:00,B70,233
2025-01-05 13:00:00,B74,69
2025-01-05 13:00:00,B8,405
2025-01-05 13:00:00,B82,550
2025-01-05 13:00:00,B82+,0
2025-01-05 13:00:00,B83,85
2025-01-05 13:00:00,B84,2
2025-01-05 13:00:00,B9,522
2025-01-05 13:00:00,B90,0
2025-01-05 13:00:00,B91,0
2025-01-05 13:00:00,B91A,0
2025-01-05 13:00:00,B92,0
2025-01-05 13:00:00,B93,0
2025-01-05 13:00:00,B94,0
2025-01-05 13:00:00,B96,0
2025-01-05 13:00:00,B98,0
2025-01-05 13:00:00,B98V,0
2025-01-05 13:00:00,B99,0
2025-01-05 13:00:00,BM1,0
2025-01-05 13:00:00,BM2,0
2025-01-05 13:00:00,BM3,0
2025-01-05 13:00:00,BM4,0
2025-01-05 13:00:00,BM5,0
2025-01-05 13:00:00,BX1,214
2025-01-05 13:00:00,BX10,171
2025-01-05 13:00:00,BX11,128
2025-01-05 13:00:00,BX12,125
2025-01-05 13:00:00,BX12+,367
2025-01-05 13:00:00,BX13,202
2025-01-05 13:00:00,BX15,135
2025-01-05 13:00:00,BX16,91
2025-01-05 13:00:00,BX17,105
2025-01-05 13:00:00,BX18,0
2025-01-05 13:00:00,BX18A,17
2025-01-05 13:00:00,BX18B,29
2025-01-05 13:00:00,BX19,323
2025-01-05 13:00:00,BX2,219
2025-01-05 13:00:00,BX20,0
2025-01-05 13:00:00,BX21,149
2025-01-05 13:00:00,BX22,140
2025-01-05 13:00:00,BX23,83
2025-01-05 13:00:00,BX24,14
2025-01-05 13:00:00,BX25,34
2025-01-05 13:00:00,BX26,42
2025-01-05 13:00:00,BX27,69
2025-01-05 13:00:00,BX28,110
2025-01-05 13:00:00,BX29,23
2025-01-05 13:00:00,BX3,211
2025-01-05 13:00:00,BX30,72
2025-01-05 13:00:00,BX31,81
2025-01-05 13:00:00,BX32,23
2025-01-05 13:00:00,BX33,18
2025-01-05 13:00:00,BX34,52
2025-01-05 13:00:00,BX35,117
2025-01-05 13:00:00,BX36,230
2025-01-05 13:00:00,BX38,88
2025-01-05 13:00:00,BX39,172
2025-01-05 13:00:00,BX4,102
2025-01-05 13:00:00,BX40,119
2025-01-05 13:00:00,BX41,101
2025-01-05 13:00:00,BX41+,118
2025-01-05 13:00:00,BX42,120
2025-01-05 13:00:00,BX46,0
2025-01-05 13:00:00,BX4A,45
2025-01-05 13:00:00,BX5,114
2025-01-05 13:00:00,BX6,118
2025-01-05 13:00:00,BX6+,115
2025-01-05 13:00:00,BX7,399
2025-01-05 13:00:00,BX8,49
2025-01-05 13:00:00,BX9,332
2025-01-05 13:00:00,BX90,0
2025-01-05 13:00:00,BX92,0
2025-01-05 13:00:00,BX95,0
2025-01-05 13:00:00,BX99,0
2025-01-05 13:00:00,BXM1,18
2025-01-05 13:00:00,BXM10,27
2025-01-05 13:00:00,BXM11,15
2025-01-05 13:00:00,BXM18,0
2025-01-05 13:00:00,BXM2,17
2025-01-05 13:00:00,BXM3,13
2025-01-05 13:00:00,BXM4,17
2025-01-05 13:00:00,BXM6,27
2025-01-05 13:00:00,BXM7,59
2025-01-05 13:00:00,BXM8,30
2025-01-05 13:00:00,BXM9,43
2025-01-05 13:00:00,D90,0
2025-01-05 13:00:00,D99,0
2025-01-05 13:00:00,F1,0
2025-01-05 13:00:00,J90,0
2025-01-05 13:00:00,J99,0
2025-01-05 13:00:00,L90,0
2025-01-05 13:00:00,L91,0
2025-01-05 13:00:00,L92,0
2025-01-05 13:00:00,M1,335
2025-01-05 13:00:00,M10,416
2025-01-05 13:00:00,M100,185
2025-01-05 13:00:00,M101,586
2025-01-05 13:00:00,M102,541
2025-01-05 13:00:00,M103,446
2025-01-05 13:00:00,M104,515
2025-01-05 13:00:00,M106,56
2025-01-05 13:00:00,M11,521
2025-01-05 13:00:00,M116,244
2025-01-05 13:00:00,M12,75
2025-01-05 13:00:00,M125,272
2025-01-05 13:00:00,M14A,0
2025-01-05 13:00:00,M14A+,293
2025-01-05 13:00:00,M14D,0
2025-01-05 13:00:00,M14D+,443
2025-01-05 13:00:00,M15,904
2025-01-05 13:00:00,M15+,1089
2025-01-05 13:00:00,M2,308
2025-01-05 13:00:00,M20,103
2025-01-05 13:00:00,M21,40
2025-01-05 13:00:00,M22,66
2025-01-05 13:00:00,M23+,353
2025-01-05 13:00:00,M3,689
2025-01-05 13:00:00,M31,478
2025-01-05 13:00:00,M34+,141
2025-01-05 13:00:00,M34A+,194
2025-01-05 13:00:00,M35,3
2025-01-05 13:00:00,M4,595
2025-01-05 13:00:00,M42,230
2025-01-05 13:00:00,M5,296
2025-01-05 13:00:00,M50,27
2025-01-05 13:00:00,M55,150
2025-01-05 13:00:00,M57,195
2025-01-05 13:00:00,M60+,298
2025-01-05 13:00:00,M66,144
2025-01-05 13:00:00,M7,671
2025-01-05 13:00:00,M72,113
2025-01-05 13:00:00,M79+,457
2025-01-05 13:00:00,M8,33
2025-01-05 13:00:00,M86+,597
2025-01-05 13:00:00,M9,149
2025-01-05 13:00:00,M90,0
2025-01-05 13:00:00,M96,309
2025-01-05 13:00:00,M98,0
2025-01-05 13:00:00,M99,0
2025-01-05 13:00:00,Q06,165
2025-01-05 13:00:00,Q07,70
2025-01-05 13:00:00,Q08,233
2025-01-05 13:00:00,Q09,76
2025-01-05 13:00:00,Q1,53
2025-01-05 13:00:00,Q10,474
2025-01-05 13:00:00,Q100,115
2025-01-05 13:00:00,Q101,58
2025-01-05 13:00:00,Q102,58
2025-01-05 13:00:00,Q103,46
2025-01-05 13:00:00,Q104,88
2025-01-05 13:00:00,Q107,0
2025-01-05 13:00:00,Q108,0
2025-01-05 13:00:00,Q109,0
2025-01-05 13:00:00,Q11,77
2025-01-05 13:00:00,Q110,107
2025-01-05 13:00:00,Q111,254
2025-01-05 13:00:00,Q112,101
2025-01-05 13:00:00,Q113,57
2025-01-05 13:00:00,Q114,119
2025-01-05 13:00:00,Q115,0
2025-01-05 13:00:00,Q12,298
2025-01-05 13:00:00,Q121,0
2025-01-05 13:00:00,Q13,210
2025-01-05 13:00:00,Q14,0
2025-01-05 13:00:00,Q15,41
2025-01-05 13:00:00,Q15A,58
2025-01-05 13:00:00,Q16,112
2025-01-05 13:00:00,Q17,441
2025-01-05 13:00:00,Q18,153
2025-01-05 13:00:00,Q19,101
2025-01-05 13:00:00,Q2,93
2025-01-05 13:00:00,Q20,0
2025-01-05 13:00:00,Q20A,420
2025-01-05 13:00:00,Q20B,3
2025-01-05 13:00:00,Q21,76
2025-01-05 13:00:00,Q22,124
2025-01-05 13:00:00,Q23,482
2025-01-05 13:00:00,Q24,122
2025-01-05 13:00:00,Q25,566
2025-01-05 13:00:00,Q26,0
2025-01-05 13:00:00,Q27,547
2025-01-05 13:00:00,Q28,247
2025-01-05 13:00:00,Q29,120
2025-01-05 13:00:00,Q3,185
2025-01-05 13:00:00,Q30,136
2025-01-05 13:00:00,Q31,70
2025-01-05 13:00:00,Q32,360
2025-01-05 13:00:00,Q33,111
2025-01-05 13:00:00,Q34,1
2025-01-05 13:00:00,Q35,76
2025-01-05 13:00:00,Q36,97
2025-01-05 13:00:00,Q37,121
2025-01-05 13:00:00,Q38,146
2025-01-05 13:00:00,Q39,55
2025-01-05 13:00:00,Q4,166
2025-01-05 13:00:00,Q40,79
2025-01-05 13:00:00,Q41,66
2025-01-05 13:00:00,Q42,0
2025-01-05 13:00:00,Q43,259
2025-01-05 13:00:00,Q44+,512
2025-01-05 13:00:00,Q45,0
2025-01-05 13:00:00,Q46,333
2025-01-05 13:00:00,Q47,127
2025-01-05 13:00:00,Q48,118
2025-01-05 13:00:00,Q49,179
2025-01-05 13:00:00,Q5,217
2025-01-05 13:00:00,Q50,72
2025-01-05 13:00:00,Q51,0
2025-01-05 13:00:00,Q52+,104
2025-01-05 13:00:00,Q53+,356
2025-01-05 13:00:00,Q54,217
2025-01-05 13:00:00,Q55,125
2025-01-05 13:00:00,Q56,129
2025-01-05 13:00:00,Q58,929
2025-01-05 13:00:00,Q59,168
2025-01-05 13:00:00,Q60,505
2025-01-05 13:00:00,Q61,0
2025-01-05 13:00:00,Q63,0
2025-01-05 13:00:00,Q64,151
2025-01-05 13:00:00,Q65,554
2025-01-05 13:00:00,Q66,538
2025-01-05 13:00:00,Q67,16
2025-01-05 13:00:00,Q69,333
2025-01-05 13:00:00,Q70+,2
2025-01-05 13:00:00,Q72,146
2025-01-05 13:00:00,Q74,0
2025-01-05 13:00:00,Q75,0
2025-01-05 13:00:00,Q76,72
2025-01-05 13:00:00,Q77,46
2025-01-05 13:00:00,Q80,0
2025-01-05 13:00:00,Q82,0
2025-01-05 13:00:00,Q83,147
2025-01-05 13:00:00,Q84,76
2025-01-05 13:00:00,Q85,199
2025-01-05 13:00:00,Q86,0
2025-01-05 13:00:00,Q87,0
2025-01-05 13:00:00,Q88,228
2025-01-05 13:00:00,Q89,0
2025-01-05 13:00:00,Q90,0
2025-01-05 13:00:00,Q92,0
2025-01-05 13:00:00,Q93,0
2025-01-05 13:00:00,Q94,0
2025-01-05 13:00:00,Q95,0
2025-01-05 13:00:00,Q96,0
2025-01-05 13:00:00,Q97,0
2025-01-05 13:00:00,Q98,0
2025-01-05 13:00:00,Q98V,0
2025-01-05 13:00:00,QM1,0
2025-01-05 13:00:00,QM10,0
2025-01-05 13:00:00,QM11,0
2025-01-05 13:00:00,QM12,0
2025-01-05 13:00:00,QM15,0
2025-01-05 13:00:00,QM16,0
2025-01-05 13:00:00,QM17,0
2025-01-05 13:00:00,QM18,0
2025-01-05 13:00:00,QM2,12
2025-01-05 13:00:00,QM20,0
2025-01-05 13:00:00,QM21,0
2025-01-05 13:00:00,QM24,0
2025-01-05 13:00:00,QM25,0
2025-01-05 13:00:00,QM3,0
2025-01-05 13:00:00,QM31,0
2025-01-05 13:00:00,QM32,0
2025-01-05 13:00:00,QM34,0
2025-01-05 13:00:00,QM35,0
2025-01-05 13:00:00,QM36,0
2025-01-05 13:00:00,QM4,4
2025-01-05 13:00:00,QM40,0
2025-01-05 13:00:00,QM42,0
2025-01-05 13:00:00,QM44,0
2025-01-05 13:00:00,QM5,19
2025-01-05 13:00:00,QM6,13
2025-01-05 13:00:00,QM63,0
2025-01-05 13:00:00,QM64,0
2025-01-05 13:00:00,QM65,0
2025-01-05 13:00:00,QM68,0
2025-01-05 13:00:00,QM7,0
2025-01-05 13:00:00,QM8,0
2025-01-05 13:00:00,S40,57
2025-01-05 13:00:00,S42,0
2025-01-05 13:00:00,S44,120
2025-01-05 13:00:00,S46,84
2025-01-05 13:00:00,S48,131
2025-01-05 13:00:00,S51,47
2025-01-05 13:00:00,S52,58
2025-01-05 13:00:00,S53,176
2025-01-05 13:00:00,S54,0
2025-01-05 13:00:00,S55,0
2025-01-05 13:00:00,S56,0
2025-01-05 13:00:00,S57,28
2025-01-05 13:00:00,S59,42
2025-01-05 13:00:00,S61,116
2025-01-05 13:00:00,S62,48
2025-01-05 13:00:00,S66,0
2025-01-05 13:00:00,S74,67
2025-01-05 13:00:00,S76,36
2025-01-05 13:00:00,S78,92
2025-01-05 13:00:00,S79+,317
2025-01-05 13:00:00,S81,0
2025-01-05 13:00:00,S84,0
2025-01-05 13:00:00,S86,0
2025-01-05 13:00:00,S89,0
2025-01-05 13:00:00,S90,0
2025-01-05 13:00:00,S91,0
2025-01-05 13:00:00,S92,0
2025-01-05 13:00:00,S93,1
2025-01-05 13:00:00,S94,0
2025-01-05 13:00:00,S96,0
2025-01-05 13:00:00,S98,0
2025-01-05 13:00:00,SIM1,0
2025-01-05 13:00:00,SIM10,0
2025-01-05 13:00:00,SIM11,0
2025-01-05 13:00:00,SIM15,0
2025-01-05 13:00:00,SIM1C,145
2025-01-05 13:00:00,SIM2,0
2025-01-05 13:00:00,SIM22,0
2025-01-05 13:00:00,SIM23,0
2025-01-05 13:00:00,SIM24,0
2025-01-05 13:00:00,SIM25,0
2025-01-05 13:00:00,SIM26,0
2025-01-05 13:00:00,SIM3,0
2025-01-05 13:00:00,SIM30,0
2025-01-05 13:00:00,SIM31,0
2025-01-05 13:00:00,SIM32,0
2025-01-05 13:00:00,SIM33,0
2025-01-05 13:00:00,SIM33C,48
2025-01-05 13:00:00,SIM34,1
2025-01-05 13:00:00,SIM35,0
2025-01-05 13:00:00,SIM3C,81
2025-01-05 13:00:00,SIM4,0
2025-01-05 13:00:00,SIM4C,40
2025-01-05 13:00:00,SIM4X,0
2025-01-05 13:00:00,SIM5,0
2025-01-05 13:00:00,SIM5X,0
2025-01-05 13:00:00,SIM6,0
2025-01-05 13:00:00,SIM6X,0
2025-01-05 13:00:00,SIM7,0
2025-01-05 13:00:00,SIM8,0
2025-01-05 13:00:00,SIM8X,0
2025-01-05 13:00:00,SIM9,0
2025-01-05 13:00:00,T113,0
2025-01-05 13:00:00,T426,0
2025-01-05 13:00:00,X1,0
2025-01-05 13:00:00,X10,0
2025-01-05 13:00:00,X10B,0
2025-01-05 13:00:00,X11,0
2025-01-05 13:00:00,X12,0
2025-01-05 13:00:00,X14,0
2025-01-05 13:00:00,X15,0
2025-01-05 13:00:00,X17,0
2025-01-05 13:00:00,X17A,0
2025-01-05 13:00:00,X17J,0
2025-01-05 13:00:00,X19,0
2025-01-05 13:00:00,X2,0
2025-01-05 13:00:00,X21,0
2025-01-05 13:00:00,X22,0
2025-01-05 13:00:00,X22A,0
2025-01-05 13:00:00,X27,52
2025-01-05 13:00:00,X28,38
2025-01-05 13:00:00,X3,0
2025-01-05 13:00:00,X30,0
2025-01-05 13:00:00,X31,0
2025-01-05 13:00:00,X37,0
2025-01-05 13:00:00,X38,0
2025-01-05 13:00:00,X4,0
2025-01-05 13:00:00,X42,0
2025-01-05 13:00:00,X5,0
2025-01-05 13:00:00,X63,0
2025-01-05 13:00:00,X64,0
2025-01-05 13:00:00,X68,0
2025-01-05 13:00:00,X7,0
2025-01-05 13:00:00,X8,0
2025-01-05 13:00:00,X9,0
2025-01-05 14:00:00,B1,468
2025-01-05 14:00:00,B100,52
2025-01-05 14:00:00,B101,0
2025-01-05 14:00:00,B103,242
2025-01-05 14:00:00,B106,0
2025-01-05 14:00:00,B11,383
2025-01-05 14:00:00,B111,0
2025-01-05 14:00:00,B12,155
2025-01-05 14:00:00,B13,169
2025-01-05 14:00:00,B14,83
2025-01-05 14:00:00,B15,292
2025-01-05 14:00:00,B16,161
2025-01-05 14:00:00,B17,157
2025-01-05 14:00:00,B2,48
2025-01-05 14:00:00,B20,94
2025-01-05 14:00:00,B24,76
2025-01-05 14:00:00,B25,265
2025-01-05 14:00:00,B26,270
2025-01-05 14:00:00,B3,349
2025-01-05 14:00:00,B31,37
2025-01-05 14:00:00,B32,35
2025-01-05 14:00:00,B35,527
2025-01-05 14:00:00,B36,226
2025-01-05 14:00:00,B37,100
2025-01-05 14:00:00,B38,418
2025-01-05 14:00:00,B39,4
2025-01-05 14:00:00,B4,145
2025-01-05 14:00:00,B41,543
2025-01-05 14:00:00,B42,27
2025-01-05 14:00:00,B43,112
2025-01-05 14:00:00,B44,306
2025-01-05 14:00:00,B44+,224
2025-01-05 14:00:00,B45,100
2025-01-05 14:00:00,B46,407
2025-01-05 14:00:00,B46+,216
2025-01-05 14:00:00,B47,155
2025-01-05 14:00:00,B48,90
2025-01-05 14:00:00,B49,183
2025-01-05 14:00:00,B52,293
2025-01-05 14:00:00,B54,177
2025-01-05 14:00:00,B57,197
2025-01-05 14:00:00,B6,643
2025-01-05 14:00:00,B60,164
2025-01-05 14:00:00,B61,282
2025-01-05 14:00:00,B62,150
2025-01-05 14:00:00,B63,576
2025-01-05 14:00:00,B64,163
2025-01-05 14:00:00,B65,165
2025-01-05 14:00:00,B67,122
2025-01-05 14:00:00,B68,394
2025-01-05 14:00:00,B69,146
2025-01-05 14:00:00,B7,79
2025-01-05 14:00:00,B70,251
2025-01-05 14:00:00,B74,67
2025-01-05 14:00:00,B8,455
2025-01-05 14:00:00,B82,624
2025-01-05 14:00:00,B82+,0
2025-01-05 14:00:00,B83,113
2025-01-05 14:00:00,B84,12
2025-01-05 14:00:00,B9,419
2025-01-05 14:00:00,B90,0
2025-01-05 14:00:00,B91,0
2025-01-05 14:00:00,B91A,0
2025-01-05 14:00:00,B92,0
2025-01-05 14:00:00,B93,0
2025-01-05 14:00:00,B94,0
2025-01-05 14:00:00,B96,0
2025-01-05 14:00:00,B98,0
2025-01-05 14:00:00,B98V,0
2025-01-05 14:00:00,B99,0
2025-01-05 14:00:00,BM1,0
2025-01-05 14:00:00,BM2,0
2025-01-05 14:00:00,BM3,0
2025-01-05 14:00:00,BM4,0
2025-01-05 14:00:00,BM5,0
2025-01-05 14:00:00,BX1,257
2025-01-05 14:00:00,BX10,140
2025-01-05 14:00:00,BX11,165
2025-01-05 14:00:00,BX12,103
2025-01-05 14:00:00,BX12+,405
2025-01-05 14:00:00,BX13,179
2025-01-05 14:00:00,BX15,130
2025-01-05 14:00:00,BX16,66
2025-01-05 14:00:00,BX17,112
2025-01-05 14:00:00,BX18,0
2025-01-05 14:00:00,BX18A,27
2025-01-05 14:00:00,BX18B,27
2025-01-05 14:00:00,BX19,381
2025-01-05 14:00:00,BX2,173
2025-01-05 14:00:00,BX20,0
2025-01-05 14:00:00,BX21,146
2025-01-05 14:00:00,BX22,163
2025-01-05 14:00:00,BX23,47
2025-01-05 14:00:00,BX24,7
2025-01-05 14:00:00,BX25,40
2025-01-05 14:00:00,BX26,38
2025-01-05 14:00:00,BX27,81
2025-01-05 14:00:00,BX28,108
2025-01-05 14:00:00,BX29,33
2025-01-05 14:00:00,BX3,301
2025-01-05 14:00:00,BX30,80
2025-01-05 14:00:00,BX31,97
2025-01-05 14:00:00,BX32,45
2025-01-05 14:00:00,BX33,26
2025-01-05 14:00:00,BX34,57
2025-01-05 14:00:00,BX35,148
2025-01-05 14:00:00,BX36,220
2025-01-05 14:00:00,BX38,101
2025-01-05 14:00:00,BX39,188
2025-01-05 14:00:00,BX4,88
2025-01-05 14:00:00,BX40,117
2025-01-05 14:00:00,BX41,85
2025-01-05 14:00:00,BX41+,130
2025-01-05 14:00:00,BX42,114
2025-01-05 14:00:00,BX46,4
2025-01-05 14:00:00,BX4A,81
2025-01-05 14:00:00,BX5,144
2025-01-05 14:00:00,BX6,139
2025-01-05 14:00:00,BX6+,112
2025-01-05 14:00:00,BX7,358
2025-01-05 14:00:00,BX8,52
2025-01-05 14:00:00,BX9,345
2025-01-05 14:00:00,BX90,0
2025-01-05 14:00:00,BX92,0
2025-01-05 14:00:00,BX95,0
2025-01-05 14:00:00,BX99,0
2025-01-05 14:00:00,BXM1,44
2025-01-05 14:00:00,BXM10,19
2025-01-05 14:00:00,BXM11,26
2025-01-05 14:00:00,BXM18,0
2025-01-05 14:00:00,BXM2,18
2025-01-05 14:00:00,BXM3,17
2025-01-05 14:00:00,BXM4,21
2025-01-05 14:00:00,BXM6,25
2025-01-05 14:00:00,BXM7,43
2025-01-05 14:00:00,BXM8,15
2025-01-05 14:00:00,BXM9,21
2025-01-05 14:00:00,D90,0
2025-01-05 14:00:00,D99,0
2025-01-05 14:00:00,F1,0
2025-01-05 14:00:00,J90,0
2025-01-05 14:00:00,J99,0
2025-01-05 14:00:00,L90,0
2025-01-05 14:00:00,L91,0
2025-01-05 14:00:00,L92,1
2025-01-05 14:00:00,M1,377
2025-01-05 14:00:00,M10,375
2025-01-05 14:00:00,M100,191
2025-01-05 14:00:00,M101,633
2025-01-05 14:00:00,M102,424
2025-01-05 14:00:00,M103,553
2025-01-05 14:00:00,M104,509
2025-01-05 14:00:00,M106,46
2025-01-05 14:00:00,M11,577
2025-01-05 14:00:00,M116,244
2025-01-05 14:00:00,M12,48
2025-01-05 14:00:00,M125,268
2025-01-05 14:00:00,M14A,0
2025-01-05 14:00:00,M14A+,321
2025-01-05 14:00:00,M14D,0
2025-01-05 14:00:00,M14D+,446
2025-01-05 14:00:00,M15,863
2025-01-05 14:00:00,M15+,1090
2025-01-05 14:00:00,M2,334
2025-01-05 14:00:00,M20,105
2025-01-05 14:00:00,M21,28
2025-01-05 14:00:00,M22,62
2025-01-05 14:00:00,M23+,365
2025-01-05 14:00:00,M3,546
2025-01-05 14:00:00,M31,316
2025-01-05 14:00:00,M34+,245
2025-01-05 14:00:00,M34A+,159
2025-01-05 14:00:00,M35,1
2025-01-05 14:00:00,M4,603
2025-01-05 14:00:00,M42,190
2025-01-05 14:00:00,M5,258
2025-01-05 14:00:00,M50,38
2025-01-05 14:00:00,M55,123
2025-01-05 14:00:00,M57,315
2025-01-05 14:00:00,M60+,326
2025-01-05 14:00:00,M66,139
2025-01-05 14:00:00,M7,691
2025-01-05 14:00:00,M72,142
2025-01-05 14:00:00,M79+,436
2025-01-05 14:00:00,M8,28
2025-01-05 14:00:00,M86+,726
2025-01-05 14:00:00,M9,162
2025-01-05 14:00:00,M90,0
2025-01-05 14:00:00,M96,374
2025-01-05 14:00:00,M98,0
2025-01-05 14:00:00,M99,0
2025-01-05 14:00:00,Q06,181
2025-01-05 14:00:00,Q07,59
2025-01-05 14:00:00,Q08,214
2025-01-05 14:00:00,Q09,86
2025-01-05 14:00:00,Q1,77
2025-01-05 14:00:00,Q10,507
2025-01-05 14:00:00,Q100,145
2025-01-05 14:00:00,Q101,88
2025-01-05 14:00:00,Q102,76
2025-01-05 14:00:00,Q103,56
2025-01-05 14:00:00,Q104,89
2025-01-05 14:00:00,Q107,0
2025-01-05 14:00:00,Q108,0
2025-01-05 14:00:00,Q109,0
2025-01-05 14:00:00,Q11,72
2025-01-05 14:00:00,Q110,101
2025-01-05 14:00:00,Q111,214
2025-01-05 14:00:00,Q112,94
2025-01-05 14:00:00,Q113,79
2025-01-05 14:00:00,Q114,102
2025-01-05 14:00:00,Q115,0
2025-01-05 14:00:00,Q12,284
2025-01-05 14:00:00,Q121,0
2025-01-05 14:00:00,Q13,207
2025-01-05 14:00:00,Q14,0
2025-01-05 14:00:00,Q15,67
2025-01-05 14:00:00,Q15A,59
2025-01-05 14:00:00,Q16,99
2025-01-05 14:00:00,Q17,404
2025-01-05 14:00:00,Q18,197
2025-01-05 14:00:00,Q19,102
2025-01-05 14:00:00,Q2,88
2025-01-05 14:00:00,Q20,0
2025-01-05 14:00:00,Q20A,386
2025-01-05 14:00:00,Q20B,4
2025-01-05 14:00:00,Q21,92
2025-01-05 14:00:00,Q22,135
2025-01-05 14:00:00,Q23,484
2025-01-05 14:00:00,Q24,152
2025-01-05 14:00:00,Q25,551
2025-01-05 14:00:00,Q26,0
2025-01-05 14:00:00,Q27,466
2025-01-05 14:00:00,Q28,192
2025-01-05 14:00:00,Q29,146
2025-01-05 14:00:00,Q3,213
2025-01-05 14:00:00,Q30,138
2025-01-05 14:00:00,Q31,76
2025-01-05 14:00:00,Q32,416
2025-01-05 14:00:00,Q33,174
2025-01-05 14:00:00,Q34,1
2025-01-05 14:00:00,Q35,84
2025-01-05 14:00:00,Q36,103
2025-01-05 14:00:00,Q37,150
2025-01-05 14:00:00,Q38,155
2025-01-05 14:00:00,Q39,62
2025-01-05 14:00:00,Q4,138
2025-01-05 14:00:00,Q40,87
2025-01-05 14:00:00,Q41,88
2025-01-05 14:00:00,Q42,0
2025-01-05 14:00:00,Q43,260
2025-01-05 14:00:00,Q44+,534
2025-01-05 14:00:00,Q45,0
2025-01-05 14:00:00,Q46,318
2025-01-05 14:00:00,Q47,143
2025-01-05 14:00:00,Q48,156
2025-01-05 14:00:00,Q49,216
2025-01-05 14:00:00,Q5,227
2025-01-05 14:00:00,Q50,62
2025-01-05 14:00:00,Q51,0
2025-01-05 14:00:00,Q52+,159
2025-01-05 14:00:00,Q53+,312
2025-01-05 14:00:00,Q54,241
2025-01-05 14:00:00,Q55,167
2025-01-05 14:00:00,Q56,139
2025-01-05 14:00:00,Q58,920
2025-01-05 14:00:00,Q59,244
2025-01-05 14:00:00,Q60,511
2025-01-05 14:00:00,Q61,0
2025-01-05 14:00:00,Q63,0
2025-01-05 14:00:00,Q64,173
2025-01-05 14:00:00,Q65,520
2025-01-05 14:00:00,Q66,568
2025-01-05 14:00:00,Q67,25
2025-01-05 14:00:00,Q69,304
2025-01-05 14:00:00,Q70+,13
2025-01-05 14:00:00,Q72,147
2025-01-05 14:00:00,Q74,0
2025-01-05 14:00:00,Q75,0
2025-01-05 14:00:00,Q76,72
2025-01-05 14:00:00,Q77,62
2025-01-05 14:00:00,Q80,0
2025-01-05 14:00:00,Q82,0
2025-01-05 14:00:00,Q83,119
2025-01-05 14:00:00,Q84,60
2025-01-05 14:00:00,Q85,174
2025-01-05 14:00:00,Q86,0
2025-01-05 14:00:00,Q87,0
2025-01-05 14:00:00,Q88,239
2025-01-05 14:00:00,Q89,0
2025-01-05 14:00:00,Q90,0
2025-01-05 14:00:00,Q92,0
2025-01-05 14:00:00,Q93,0
2025-01-05 14:00:00,Q94,0
2025-01-05 14:00:00,Q95,0
2025-01-05 14:00:00,Q96,0
2025-01-05 14:00:00,Q97,0
2025-01-05 14:00:00,Q98,0
2025-01-05 14:00:00,Q98V,0
2025-01-05 14:00:00,QM1,0
2025-01-05 14:00:00,QM10,0
2025-01-05 14:00:00,QM11,0
2025-01-05 14:00:00,QM12,0
2025-01-05 14:00:00,QM15,0
2025-01-05 14:00:00,QM16,0
2025-01-05 14:00:00,QM17,0
2025-01-05 14:00:00,QM18,0
2025-01-05 14:00:00,QM2,11
2025-01-05 14:00:00,QM20,0
2025-01-05 14:00:00,QM21,0
2025-01-05 14:00:00,QM24,0
2025-01-05 14:00:00,QM25,0
2025-01-05 14:00:00,QM3,0
2025-01-05 14:00:00,QM31,0
2025-01-05 14:00:00,QM32,0
2025-01-05 14:00:00,QM34,0
2025-01-05 14:00:00,QM35,0
2025-01-05 14:00:00,QM36,0
2025-01-05 14:00:00,QM4,6
2025-01-05 14:00:00,QM40,0
2025-01-05 14:00:00,QM42,0
2025-01-05 14:00:00,QM44,0
2025-01-05 14:00:00,QM5,7
2025-01-05 14:00:00,QM6,17
2025-01-05 14:00:00,QM63,0
2025-01-05 14:00:00,QM64,0
2025-01-05 14:00:00,QM65,0
2025-01-05 14:00:00,QM68,0
2025-01-05 14:00:00,QM7,0
2025-01-05 14:00:00,QM8,0
2025-01-05 14:00:00,S40,64
2025-01-05 14:00:00,S42,0
2025-01-05 14:00:00,S44,136
2025-01-05 14:00:00,S46,95
2025-01-05 14:00:00,S48,96
2025-01-05 14:00:00,S51,48
2025-01-05 14:00:00,S52,55
2025-01-05 14:00:00,S53,197
2025-01-05 14:00:00,S54,0
2025-01-05 14:00:00,S55,0
2025-01-05 14:00:00,S56,0
2025-01-05 14:00:00,S57,25
2025-01-05 14:00:00,S59,60
2025-01-05 14:00:00,S61,109
2025-01-05 14:00:00,S62,47
2025-01-05 14:00:00,S66,0
